ID,DSE01,DSE02,DSE03,DSE04,DSE05,DSE06,DSE07,DSE08,DSE09,DSE10,HAB01,HAB02,HAB03,HAB041,HAB042,HAB043,HAB044,HAB045,HAB046,ULV01,ULV02,ULV03,UVL04,ULV05,ULV06,ULV07,ULV08,ULV09,ACD1,ACD02,RAN01,RAN02,RAN03,JOG101,CAP101,JOG102,CAP102,JOG103,CAP103,JOG104,CAP104,JOG105,CAP105,JOG106,CAP106,JOG107,CAP107,JOG108,CAP108,JOG109,CAP109,JOG201,CAP201,JOG202,CAP202,JOG203,CAP203,JOG204,CAP204,JOG205,CAP205,JOG206,CAP206,JOG207,CAP207,JOG208,CAP208,JOG209,CAP209,JOG301,CAP301,JOG302,CAP302,JOG303,CAP303,JOG304,CAP304,JOG305,CAP305,JOG306,CAP306,JOG307,CAP307,JOG308,CAP308,JOG309,CAP309,DEB01,DEB02,DEB03,COM011,COM012,COM013,COM014,COM015,COM016,COM017,COM021,COM022,COM023,COM024,COM025,COM03,FNT01,interviewtime
315,7,A2,3,7,3,2,7,2,1,NA,2,1,A1,,,,,,Y,A3,7,11,3,5,A2,A1,A1,A1,1,NA,1,1,NA,A3,10,A2,10,A2,8,A3,8,A2,8,A3,8,A2,7,A3,8,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,,Y,,,,3,2,1,5,4,5,1,622.77
316,7,A1,5,7,3,2,8,5,4,1,5,1,A3,,Y,,,,,A2,7,26,4,6,A2,A1,A1,A1,NA,2,2,1,NA,A3,5,A3,7,A3,5,A2,10,A3,9,A2,8,A3,9,A3,9,A2,5,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,,,,,Y,5,3,2,4,1,6,1,698.11
318,7,A1,4,7,3,2,7,2,1,NA,4,1,A2,,Y,,,,,A3,7,11,3,4,A2,A1,A1,A1,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,2,2,2,,Y,Y,,,,,5,4,1,3,2,6,2,431.84
319,11,A2,5,6,3,2,7,5,4,1,1,1,A1,Y,,,,,,A1,11,11,3,4,A1,A1,A2,A3,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A2,8,A2,8,A3,8,A2,8,A2,8,A3,9,A3,8,A3,8,2,2,1,,Y,Y,Y,,,,5,2,3,1,4,4,1,1186.85
321,7,A1,4,7,3,1,9,4,1,NA,7,1,A1,,Y,,,,,A6,19,7,5,10,A2,A1,A1,A1,NA,1,2,1,NA,A3,6,A3,8,A2,7,A3,8,A2,8,A3,8,A3,7,A3,10,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,,Y,Y,Y,,,5,3,2,4,1,5,1,477.19
322,7,A1,5,7,3,3,6,2,2,1,7,4,,,Y,,,,,,NA,NA,NA,NA,,,,,2,NA,1,3,2,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,2,1,1,,,,,,,,4,3,2,1,5,5,1,4356.75
323,8,A1,5,7,2,2,8,4,3,2,2,1,A1,Y,,,,,,A6,8,8,1,1,A2,A1,A2,A3,2,NA,1,1,NA,A3,10,A2,8,A2,7,A2,8,A3,8,A3,8,A3,7,A3,8,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,Y,,Y,,Y,,,5,3,2,4,1,3,1,1030.22
324,7,A1,3,7,3,1,8,4,1,NA,5,4,,,Y,,,,,,NA,NA,NA,NA,,,,,2,NA,1,1,2,A3,10,A2,10,A2,10,A2,10,A3,10,A2,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,,,,,,,5,2,1,4,3,3,2,13400.8
326,7,A1,4,7,3,2,8,2,1,NA,2,1,A3,,Y,,,,,A2,7,5,5,10,A1,A1,A2,A4,1,NA,1,1,NA,A2,7,A3,9,A2,9,A2,9,A2,9,A2,9,A3,9,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,Y,Y,Y,Y,Y,,,5,4,1,3,2,1,1,630.65
327,7,A2,3,6,2,1,8,3,1,NA,5,1,A1,,Y,,Y,,,A2,7,11,3,7,A2,A2,A1,A3,1,NA,1,1,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,,,,5,3,2,4,1,6,1,368.21
328,7,A2,3,6,3,3,7,2,2,1,4,1,A3,,Y,,,,,A1,7,9,1,2,A2,A1,A1,A1,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,1,2,1,,,,,Y,,,5,1,3,4,2,2,1,578.11
330,8,A2,7,7,6,2,7,3,3,2,4,1,A3,Y,Y,,,,,A2,8,26,5,10,A1,A1,A1,A1,NA,1,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,10,A2,10,A2,10,A2,10,A2,10,A2,10,A2,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,Y,,Y,Y,Y,,,4,1,2,5,3,3,2,725.77
332,7,A1,3,7,3,3,7,1,1,NA,8,NA,,,,,,,,,NA,NA,NA,NA,,,,,2,NA,1,1,1,A3,9,A3,8,A2,9,A2,9,A3,8,A3,9,A3,9,A3,9,A2,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,Y,,,5,3,1,4,2,6,1,444.24
333,7,A2,3,7,3,2,6,2,1,NA,3,1,A1,,Y,,,,,A3,7,11,3,5,A2,A1,A1,A3,NA,2,2,1,NA,A3,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,Y,,,,5,2,1,4,3,1,1,382.46
334,10,A2,4,7,1,2,8,4,3,1,6,1,A1,,Y,,,,,A2,10,10,1,2,A1,A1,A2,A4,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A2,10,A3,10,A2,10,A3,10,A3,10,A3,9,2,2,2,,Y,Y,,Y,,,5,3,1,4,2,4,6,540.05
335,7,A2,6,7,1,3,7,3,3,2,5,1,A1,,Y,,,,,A2,7,9,2,2,A3,A1,A2,A3,1,NA,1,1,NA,A3,10,A3,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,Y,Y,,5,3,1,4,2,3,1,859.51
336,7,A1,4,7,3,1,7,1,1,NA,8,NA,,,,,,,,,NA,NA,NA,NA,,,,,2,NA,1,3,2,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,9,A2,9,A2,9,A3,10,A3,9,A3,10,A3,10,A2,10,2,2,1,,Y,Y,,Y,,,5,2,1,3,4,2,1,653.73
339,7,A1,3,7,8,2,7,2,1,NA,7,1,A3,,Y,,,,,A3,7,11,4,7,A2,A1,A1,A3,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,7,A2,7,A2,9,A2,9,A2,10,A3,10,A3,9,A3,10,A3,10,2,2,2,,,Y,Y,Y,,,3,4,5,1,2,4,2,841.76
340,7,A1,4,7,2,1,6,2,2,1,4,1,A1,,Y,,Y,,,A2,7,10,5,10,A2,A1,A2,A4,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A2,6,A2,6,A3,6,A2,7,A2,7,A3,6,A3,7,A2,7,2,2,1,Y,Y,Y,Y,,,,5,2,1,4,3,4,2,543.68
341,7,A1,5,7,3,2,9,1,4,2,3,1,A1,,Y,,,,,A3,7,9,2,3,A1,A1,A1,A1,2,NA,1,1,NA,A3,10,A3,8,A2,9,A2,10,A2,6,A2,8,A3,10,A3,10,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,,Y,,,5,1,2,3,4,5,2,832.79
342,7,A1,3,7,3,2,7,4,2,1,4,1,A3,Y,Y,,,Y,,A3,7,23,5,10,A2,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A2,10,A2,8,A2,4,A3,6,A2,6,A2,6,A3,10,A3,5,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,Y,,,5,3,1,4,2,6,1,397.65
343,7,A2,3,7,3,1,6,1,1,NA,4,1,A1,Y,Y,,,,,A3,7,9,3,6,A1,A1,A1,A1,NA,2,2,1,NA,A3,9,A3,10,A2,10,A3,9,A2,9,A3,10,A2,10,A3,8,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,,Y,Y,,Y,,,5,2,1,4,3,5,1,584.04
344,19,A2,3,7,8,2,6,3,2,1,5,3,A3,Y,Y,,,,,A1,19,19,1,2,A3,A1,A1,A1,1,NA,1,1,NA,A3,8,A3,8,A2,8,A3,8,A2,8,A3,8,A2,8,A3,8,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,,Y,Y,,,5,2,1,4,3,4,1,650.6
345,13,A2,5,7,2,2,8,4,3,1,6,1,A1,,Y,,,,,A2,13,11,5,10,A1,A1,A1,A4,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A2,10,A2,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,Y,Y,Y,,,5,4,1,3,2,4,2,588.34
346,7,A1,4,7,3,2,7,4,3,1,6,1,A2,,Y,,,,,A3,7,11,4,10,A2,A1,A1,A2,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,2,2,2,,Y,Y,,Y,,,5,1,2,4,3,2,1,472.69
347,7,A1,3,6,2,1,8,4,1,NA,5,1,A3,,Y,,,,,A3,7,11,3,4,A2,A1,A1,A3,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,7,A2,7,A2,7,A3,7,A2,7,A3,8,A3,8,A2,8,2,2,1,,Y,Y,,Y,,,5,4,1,3,2,3,1,814
348,11,A2,7,2,6,2,5,3,3,2,4,1,A1,Y,,,,,,A3,11,11,2,2,A2,A1,A1,A1,2,NA,1,1,NA,A3,5,A2,5,A3,5,A3,5,A3,6,A2,5,A2,5,A3,5,A2,5,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,,,,5,4,1,3,2,5,2,1066.7
349,5,A1,3,6,2,2,6,5,1,NA,5,1,A2,Y,Y,,,,,A1,5,5,1,1,A1,A1,A1,A1,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A3,8,A2,8,A3,5,A2,5,A2,7,A3,6,A3,7,A2,6,2,2,2,,Y,Y,Y,Y,,,5,3,1,4,2,6,1,406.75
353,26,A1,3,7,2,1,5,1,1,NA,4,1,A1,Y,Y,,,,,A2,7,9,2,3,A2,A1,A2,A2,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A3,10,A2,10,A2,10,A3,10,A3,10,A2,10,2,2,2,,Y,Y,Y,,,,5,2,1,4,3,6,1,566.41
351,11,A1,4,7,2,2,7,5,3,1,4,1,A3,,Y,,,,,A3,11,11,2,3,A2,A1,A1,A3,1,NA,1,1,NA,A3,6,A3,10,A2,10,A2,10,A3,10,A3,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,,Y,Y,,,1,5,4,3,2,4,2,574.55
355,7,A2,3,5,3,1,5,1,1,NA,4,1,A3,Y,Y,,,,,A3,11,7,4,7,A2,A1,A1,A3,1,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,10,A2,10,A2,10,A2,10,A3,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,,,,5,3,1,4,2,3,1,662.25
356,7,A2,5,6,3,2,7,3,3,1,7,1,A1,,,,,,Y,A3,7,18,5,10,A1,A1,A1,A2,2,NA,1,1,NA,A3,8,A3,8,A2,8,A2,8,A2,8,A3,8,A3,8,A3,8,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,Y,Y,,,,5,2,1,4,3,6,1,694.1
357,6,A2,5,7,3,2,6,5,4,1,5,1,A1,,Y,,,,,A2,7,6,5,10,A1,A1,A1,A3,NA,2,2,1,NA,A2,5,A3,7,A2,6,A2,7,A2,6,A3,8,A3,7,A3,8,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,Y,,Y,,,5,1,4,3,2,6,1,1083.53
358,26,A2,6,5,6,2,9,3,3,2,4,1,A1,,,,,,Y,A2,26,26,2,6,A2,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,5,A3,9,A2,10,A3,5,A2,9,A3,8,A2,6,A3,10,A3,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,1,,,Y,Y,Y,,,5,4,1,2,3,5,1,869.61
360,7,A2,4,7,3,2,7,4,3,1,6,1,A1,,Y,,,,,A3,7,11,5,10,A2,A1,A1,A3,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A2,10,A3,10,A2,10,A3,10,A3,10,A3,10,2,2,2,,,,,Y,,,5,4,2,1,3,3,1,1048.51
361,26,A1,6,5,6,2,8,3,2,2,6,1,A3,,Y,,,,,A2,26,26,2,2,A2,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A2,8,A2,6,A2,8,A3,7,A2,8,A3,9,A3,8,A2,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,Y,,Y,,Y,,,5,2,1,3,4,6,1,588.78
364,7,A2,4,6,1,1,6,1,1,NA,5,1,A1,,Y,,,,,A2,7,9,1,2,A2,A1,A2,A3,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A3,10,A2,10,A2,10,A3,10,A3,10,A3,6,2,2,1,,Y,Y,,,,,5,4,1,3,2,7,1,359.87
365,8,A1,3,7,1,2,7,2,1,NA,5,1,A3,Y,Y,,,,,A2,8,8,2,4,A1,A1,A1,A2,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A2,7,A2,8,A2,8,A3,8,A2,8,A3,8,A3,8,A2,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,Y,,Y,,,1,4,5,2,3,6,1,567.49
368,11,A2,6,4,1,2,6,4,3,1,7,1,A1,,,,,,Y,A3,11,11,1,2,A2,A2,A2,A3,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A2,5,A2,5,A2,10,A3,8,A3,10,A3,8,2,2,2,,Y,,Y,Y,,,5,4,3,1,2,5,2,1954.15
369,6,A1,3,5,8,1,2,1,1,NA,7,4,,Y,Y,,,,,,NA,NA,NA,NA,,,,,1,NA,1,2,2,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A2,9,A2,9,A3,9,A2,9,A3,9,A3,9,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,,,,,,,5,4,3,1,2,7,1,445.32
370,7,A1,4,7,3,1,7,1,1,NA,4,1,A2,Y,Y,,,,,A2,7,9,2,3,A3,A1,A2,A2,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,10,A2,10,A3,8,A3,10,A2,8,A3,9,A3,10,A3,9,2,2,2,,Y,Y,,,,,1,3,5,2,4,6,1,632.16
371,10,A1,4,7,3,1,9,1,1,NA,7,1,A2,,Y,,,Y,,A2,10,10,7,8,A1,A1,A2,A4,2,NA,1,1,NA,A3,10,A3,10,A2,10,A2,10,A3,10,A3,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,,Y,,,3,4,2,5,1,5,1,1166.86
372,7,A1,4,7,3,2,8,2,1,NA,5,1,A3,,Y,,,,,A2,7,9,3,3,A2,A1,A2,A2,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A3,6,A2,10,A3,6,A2,8,A2,7,A2,7,A3,7,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,Y,Y,,,,5,3,1,4,2,4,1,601.82
373,7,A1,2,6,8,1,7,3,1,NA,7,1,A2,,Y,,,,,A4,7,9,2,2,A2,A1,A1,A1,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,8,A2,10,A3,10,A3,8,A2,10,A3,8,A3,10,A3,9,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,,Y,Y,Y,,,5,1,3,2,4,6,1,438.15
374,24,A1,3,5,7,2,3,3,1,NA,7,1,A2,,Y,,,Y,,A2,7,9,3,4,A2,A1,A2,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,6,A3,6,A2,6,A3,6,A2,6,A2,7,A3,6,A3,6,A3,5,2,2,2,Y,Y,Y,Y,Y,Y,,1,4,5,3,2,6,2,630.82
375,15,A1,3,5,1,2,3,4,2,1,5,1,A2,,,,,,Y,A3,15,15,1,1,A2,A2,A2,A1,NA,1,2,1,NA,A3,4,A3,5,A2,5,A3,5,A3,5,A3,5,A2,5,A3,5,A3,5,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,,Y,,,5,3,1,4,2,4,1,849.36
376,7,A1,6,6,1,3,9,2,2,2,6,1,A1,,Y,,,,,A2,7,9,1,2,A3,A1,A2,A4,NA,1,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A2,9,A3,9,A2,9,A3,9,A2,9,A3,9,A3,10,A2,10,1,2,1,,Y,Y,,Y,,,5,3,2,4,1,2,1,1230.8
377,7,A2,3,7,3,2,8,2,1,NA,7,1,A1,,Y,,,,,A2,7,9,1,1,A2,A1,A1,A1,2,NA,1,1,NA,A3,10,A2,7,A3,7,A3,7,A3,7,A3,2,A2,5,A3,8,A3,7,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,2,,Y,Y,,Y,,,5,2,1,4,3,2,2,455.56
378,7,A1,2,6,3,1,5,2,1,NA,7,1,A1,,Y,,,,,A2,7,9,2,4,A2,A1,A2,A1,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,8,A3,9,A2,9,A3,8,A2,9,A2,9,A2,8,A2,9,A3,9,2,2,2,,Y,,Y,,,,3,2,1,4,5,5,1,491.36
379,7,A2,3,7,3,1,7,3,1,NA,3,1,A3,Y,Y,,,,,A2,7,11,4,10,A1,A2,A1,A2,1,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,7,A3,10,A2,10,A3,10,A2,9,A2,10,A3,6,A3,10,A3,10,2,2,2,,Y,Y,,Y,,,5,1,2,4,3,5,1,665.91
380,7,A1,3,6,3,1,6,1,1,NA,5,1,A1,,Y,,,,,A2,7,9,1,3,A1,A1,A2,A2,NA,1,2,1,NA,A3,10,A3,10,A2,10,A2,10,A3,10,A2,10,A2,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,Y,,Y,,,,1,4,5,2,3,7,2,699.37
381,7,A2,6,7,3,2,8,2,3,2,7,1,A1,,Y,,,,,A2,26,26,4,10,A1,A1,A1,A1,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,8,A2,7,A2,10,A3,10,A2,7,A3,10,A3,10,A2,10,2,2,1,,Y,Y,,Y,,,5,2,1,4,3,4,1,673.38
382,24,A2,3,6,2,1,4,1,1,NA,4,1,A1,,Y,,,,,A1,24,24,3,5,A1,A2,A2,A3,NA,2,2,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A3,7,A2,10,A2,6,A3,6,A2,10,A3,9,A3,10,A2,6,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,Y,,Y,Y,,,5,1,2,4,3,3,1,741.34
384,7,A1,6,7,1,2,7,2,3,2,7,1,A2,,Y,,,,,A3,7,11,4,8,A1,A1,A1,A2,2,NA,1,1,NA,A3,7,A3,6,A2,7,A2,7,A3,8,A2,8,A3,8,A3,9,A2,8,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,2,,,Y,Y,Y,,,5,1,2,4,3,3,1,1018.44
385,19,A2,4,7,3,2,8,3,2,1,3,1,A1,,,,,,Y,A2,19,19,1,2,A2,A1,A1,A1,2,NA,1,1,NA,A3,10,A3,8,A2,9,A3,9,A3,7,A2,9,A2,9,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,1,1,Y,Y,,Y,,,,5,2,1,3,4,4,1,730.95
386,7,A1,6,7,3,3,8,3,4,2,5,1,A3,,Y,,,,,A2,7,9,1,1,A2,A1,A1,A5,2,NA,1,2,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,10,A2,10,A3,10,A2,10,A3,10,A2,10,A3,10,A3,10,A2,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,1,2,1,,Y,,,Y,,,5,4,1,3,2,5,1,720.4
387,7,A1,3,7,2,1,5,1,1,NA,5,4,,,Y,,,,,,NA,NA,NA,NA,,,,,NA,2,2,1,1,A3,10,A3,10,A2,10,A3,10,A3,10,A3,10,A2,10,A3,10,A3,10,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,2,2,1,,,,,,,,4,3,1,5,2,5,1,298.46
388,7,A1,3,7,3,1,6,4,1,NA,7,1,A2,,,,,,Y,A2,7,9,3,5,A1,A1,A1,A4,NA,2,2,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A3,9,A3,9,A2,9,A2,9,A3,9,A2,9,A3,9,A3,9,A2,9,2,1,2,,Y,Y,,Y,,,1,3,2,5,4,9,1,994.37
390,7,A2,3,5,7,1,6,3,1,NA,5,1,A1,,,,,,Y,A2,7,9,2,2,A2,A1,A2,A3,2,NA,1,3,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,,NA,A2,9,A3,10,A2,10,A3,10,A2,10,A2,10,A2,10,A3,10,A3,10,1,1,1,,Y,,Y,,,,5,3,1,4,2,4,1,392.29
